ETC-USD,EthereumClassic USD,
Date,Price,Dividend,Annualized Dividend
10/11/2020,5.29498815536499,0.0,0.0
10/14/2020,5.365933895111084,0.0,0.0
10/15/2020,5.379185199737549,0.0,0.0
10/16/2020,5.338406085968018,0.0,0.0
10/17/2020,5.180681228637695,0.0,0.0
10/18/2020,5.187972068786621,0.0,0.0
10/19/2020,5.231931209564209,0.0,0.0
10/20/2020,5.22429084777832,0.0,0.0
10/21/2020,5.093592166900635,0.0,0.0
10/22/2020,5.367114067077637,0.0,0.0
10/23/2020,5.62208890914917,0.0,0.0
10/24/2020,5.482522010803223,0.0,0.0
10/25/2020,5.525562763214111,0.0,0.0
10/26/2020,5.548081874847412,0.0,0.0
10/27/2020,5.450547218322754,0.0,0.0
10/28/2020,5.454065799713135,0.0,0.0
10/29/2020,5.279698848724365,0.0,0.0
10/30/2020,5.397648811340332,0.0,0.0
10/31/2020,5.257023811340332,0.0,0.0
11/01/2020,5.267003059387207,0.0,0.0
11/02/2020,5.21497917175293,0.0,0.0
11/03/2020,4.956997871398926,0.0,0.0
11/04/2020,4.853765964508057,0.0,0.0
11/05/2020,4.864776134490967,0.0,0.0
11/06/2020,5.0926008224487305,0.0,0.0
11/07/2020,5.355967044830322,0.0,0.0
11/08/2020,5.07266092300415,0.0,0.0
11/09/2020,5.17813777923584,0.0,0.0
11/10/2020,5.0335211753845215,0.0,0.0
11/11/2020,5.122779846191406,0.0,0.0
11/12/2020,5.089673042297363,0.0,0.0
11/13/2020,5.0320258140563965,0.0,0.0
11/14/2020,5.131898880004883,0.0,0.0
11/15/2020,5.0395097732543945,0.0,0.0
11/16/2020,5.027723789215088,0.0,0.0
11/17/2020,5.580334186553955,0.0,0.0
11/18/2020,5.766289234161377,0.0,0.0
11/19/2020,6.061827182769775,0.0,0.0
11/20/2020,5.920783042907715,0.0,0.0
11/21/2020,6.051115036010742,0.0,0.0
11/22/2020,6.566001892089844,0.0,0.0
11/23/2020,6.020377159118652,0.0,0.0
11/24/2020,6.531252861022949,0.0,0.0
11/25/2020,7.259712219238281,0.0,0.0
11/26/2020,7.000277042388916,0.0,0.0
11/27/2020,6.127225875854492,0.0,0.0
11/28/2020,6.203550815582275,0.0,0.0
11/29/2020,6.326498985290527,0.0,0.0
11/30/2020,6.392255783081055,0.0,0.0
12/01/2020,6.717308044433594,0.0,0.0
12/02/2020,6.174129962921143,0.0,0.0
12/03/2020,6.235208034515381,0.0,0.0
12/04/2020,6.580557823181152,0.0,0.0
12/05/2020,6.001930236816406,0.0,0.0
12/06/2020,6.193867206573486,0.0,0.0
12/07/2020,6.161902904510498,0.0,0.0
12/08/2020,6.151343822479248,0.0,0.0
12/09/2020,5.771827220916748,0.0,0.0
12/10/2020,6.069403171539307,0.0,0.0
12/11/2020,5.901034832000732,0.0,0.0
12/12/2020,5.801293849945068,0.0,0.0
12/13/2020,5.967164993286133,0.0,0.0
12/14/2020,6.114169120788574,0.0,0.0
12/15/2020,6.029634952545166,0.0,0.0
12/16/2020,6.054811000823975,0.0,0.0
12/17/2020,6.438451766967773,0.0,0.0
12/18/2020,6.478823184967041,0.0,0.0
12/19/2020,6.402507781982422,0.0,0.0
12/20/2020,6.423816204071045,0.0,0.0
12/21/2020,6.476047039031982,0.0,0.0
12/22/2020,6.129839897155762,0.0,0.0
12/23/2020,6.123270034790039,0.0,0.0
12/24/2020,5.082019805908203,0.0,0.0
12/25/2020,5.582586765289307,0.0,0.0
12/26/2020,5.751029014587402,0.0,0.0
12/27/2020,5.826140880584717,0.0,0.0
12/28/2020,5.80810022354126,0.0,0.0
12/29/2020,5.922091960906982,0.0,0.0
12/30/2020,5.729238986968994,0.0,0.0
12/31/2020,5.686644077301025,0.0,0.0
01/01/2021,5.677616119384766,0.0,0.0
01/02/2021,5.704998970031738,0.0,0.0
01/03/2021,5.783431053161621,0.0,0.0
01/04/2021,6.5653791427612305,0.0,0.0
01/05/2021,7.015213966369629,0.0,0.0
01/06/2021,7.250732898712158,0.0,0.0
01/07/2021,7.590242862701416,0.0,0.0
01/08/2021,7.215333938598633,0.0,0.0
01/09/2021,6.947371006011963,0.0,0.0
01/10/2021,7.775191783905029,0.0,0.0
01/11/2021,8.891840934753418,0.0,0.0
01/12/2021,7.245323181152344,0.0,0.0
01/13/2021,7.008845806121826,0.0,0.0
01/14/2021,7.590382099151611,0.0,0.0
01/15/2021,7.750854015350342,0.0,0.0
01/16/2021,7.59003210067749,0.0,0.0
01/17/2021,7.801493167877197,0.0,0.0
01/18/2021,7.652942180633545,0.0,0.0
01/19/2021,7.6991448402404785,0.0,0.0
01/20/2021,7.843463897705078,0.0,0.0
01/21/2021,7.916761875152588,0.0,0.0
01/22/2021,7.108459949493408,0.0,0.0
01/23/2021,7.433990001678467,0.0,0.0
01/24/2021,7.439136028289795,0.0,0.0
01/25/2021,7.632760047912598,0.0,0.0
01/26/2021,7.511675834655762,0.0,0.0
01/27/2021,7.434906959533691,0.0,0.0
01/28/2021,6.904144763946533,0.0,0.0
01/29/2021,7.8223419189453125,0.0,0.0
01/30/2021,7.626936912536621,0.0,0.0
01/31/2021,7.564291000366211,0.0,0.0
02/01/2021,7.412967205047607,0.0,0.0
02/02/2021,7.513898849487305,0.0,0.0
02/03/2021,7.802616119384766,0.0,0.0
02/04/2021,7.927353858947754,0.0,0.0
02/05/2021,7.648510932922363,0.0,0.0
02/06/2021,8.518717765808105,0.0,0.0
02/07/2021,8.759550094604492,0.0,0.0
02/08/2021,8.292086601257324,0.0,0.0
02/09/2021,8.696091651916504,0.0,0.0
02/10/2021,9.567980766296387,0.0,0.0
02/11/2021,10.39233112335205,0.0,0.0
02/12/2021,11.666695594787598,0.0,0.0
02/13/2021,12.022011756896973,0.0,0.0
02/14/2021,16.605287551879883,0.0,0.0
02/15/2021,16.143177032470703,0.0,0.0
02/16/2021,14.635143280029297,0.0,0.0
02/17/2021,14.359668731689453,0.0,0.0
02/18/2021,15.24859619140625,0.0,0.0
02/19/2021,14.971031188964844,0.0,0.0
02/20/2021,15.376646995544434,0.0,0.0
02/21/2021,15.094328880310059,0.0,0.0
02/22/2021,15.660724639892578,0.0,0.0
02/23/2021,13.942429542541504,0.0,0.0
02/24/2021,11.32295036315918,0.0,0.0
02/25/2021,11.881363868713379,0.0,0.0
02/26/2021,11.00261116027832,0.0,0.0
02/27/2021,10.726232528686523,0.0,0.0
02/28/2021,11.110650062561035,0.0,0.0
03/01/2021,10.317604064941406,0.0,0.0
03/02/2021,10.993454933166504,0.0,0.0
03/03/2021,10.905037879943848,0.0,0.0
03/04/2021,11.284956932067871,0.0,0.0
03/05/2021,11.017228126525879,0.0,0.0
03/06/2021,10.94642162322998,0.0,0.0
03/07/2021,11.146900177001953,0.0,0.0
03/08/2021,11.526946067810059,0.0,0.0
03/09/2021,11.68907642364502,0.0,0.0
03/10/2021,12.400020599365234,0.0,0.0
03/11/2021,11.984031677246094,0.0,0.0
03/12/2021,12.239516258239746,0.0,0.0
03/13/2021,11.940263748168945,0.0,0.0
03/14/2021,13.822985649108887,0.0,0.0
03/15/2021,12.779202461242676,0.0,0.0
03/16/2021,12.167572975158691,0.0,0.0
03/17/2021,12.421069145202637,0.0,0.0
03/18/2021,12.486888885498047,0.0,0.0
03/19/2021,12.214136123657227,0.0,0.0
03/20/2021,12.288663864135742,0.0,0.0
03/21/2021,12.329683303833008,0.0,0.0
03/22/2021,11.999987602233887,0.0,0.0
03/23/2021,11.748014450073242,0.0,0.0
03/24/2021,12.324543952941895,0.0,0.0
03/25/2021,11.40374755859375,0.0,0.0
03/26/2021,11.14051342010498,0.0,0.0
03/27/2021,11.768966674804688,0.0,0.0
03/28/2021,11.788681030273438,0.0,0.0
03/29/2021,11.879183769226074,0.0,0.0
03/30/2021,12.578174591064453,0.0,0.0
03/31/2021,13.01912784576416,0.0,0.0
04/01/2021,14.083183288574219,0.0,0.0
04/02/2021,14.411134719848633,0.0,0.0
04/03/2021,15.287083625793457,0.0,0.0
04/04/2021,13.66849136352539,0.0,0.0
04/05/2021,14.618993759155273,0.0,0.0
04/06/2021,16.124738693237305,0.0,0.0
04/07/2021,17.84984016418457,0.0,0.0
04/08/2021,19.233610153198242,0.0,0.0
04/09/2021,19.51237678527832,0.0,0.0
04/10/2021,18.77657127380371,0.0,0.0
04/11/2021,20.424089431762695,0.0,0.0
04/12/2021,20.412702560424805,0.0,0.0
04/13/2021,19.523561477661133,0.0,0.0
04/14/2021,21.21129608154297,0.0,0.0
04/15/2021,21.950300216674805,0.0,0.0
04/16/2021,28.6341552734375,0.0,0.0
04/17/2021,38.40670394897461,0.0,0.0
04/18/2021,38.21883010864258,0.0,0.0
04/19/2021,37.092708587646484,0.0,0.0
04/20/2021,33.42592239379883,0.0,0.0
04/21/2021,33.68901443481445,0.0,0.0
04/22/2021,32.017269134521484,0.0,0.0
04/23/2021,33.65853500366211,0.0,0.0
04/24/2021,32.63620376586914,0.0,0.0
04/25/2021,29.62135124206543,0.0,0.0
04/26/2021,29.223222732543945,0.0,0.0
04/27/2021,32.80167007446289,0.0,0.0
04/28/2021,33.75114059448242,0.0,0.0
04/29/2021,35.056461334228516,0.0,0.0
04/30/2021,34.458412170410156,0.0,0.0
05/01/2021,36.33468246459961,0.0,0.0
05/02/2021,44.67224884033203,0.0,0.0
05/03/2021,44.90488815307617,0.0,0.0
05/04/2021,52.124210357666016,0.0,0.0
05/05/2021,69.23909759521484,0.0,0.0
05/06/2021,94.1517562866211,0.0,0.0
05/07/2021,133.68357849121094,0.0,0.0
05/08/2021,119.61688995361328,0.0,0.0
05/09/2021,127.33495330810547,0.0,0.0
05/10/2021,118.0003662109375,0.0,0.0
05/11/2021,105.2049560546875,0.0,0.0
05/12/2021,111.29967498779297,0.0,0.0
05/13/2021,84.90691375732422,0.0,0.0
05/14/2021,88.0287857055664,0.0,0.0
05/15/2021,103.54785919189453,0.0,0.0
05/16/2021,95.18329620361328,0.0,0.0
05/17/2021,93.7274169921875,0.0,0.0
05/18/2021,89.56057739257812,0.0,0.0
05/19/2021,88.80509948730469,0.0,0.0
05/20/2021,59.62712478637695,0.0,0.0
05/21/2021,73.87822723388672,0.0,0.0
05/22/2021,64.31636047363281,0.0,0.0
05/23/2021,58.67550277709961,0.0,0.0
05/24/2021,51.67326354980469,0.0,0.0
05/25/2021,73.5333251953125,0.0,0.0
05/26/2021,78.38884735107422,0.0,0.0
05/27/2021,79.9144515991211,0.0,0.0
05/28/2021,74.55268096923828,0.0,0.0
05/29/2021,68.31446838378906,0.0,0.0
05/30/2021,64.31934356689453,0.0,0.0
05/31/2021,66.21199035644531,0.0,0.0
06/01/2021,70.08660888671875,0.0,0.0
06/02/2021,67.77294158935547,0.0,0.0
06/03/2021,68.44098663330078,0.0,0.0
06/04/2021,69.87163543701172,0.0,0.0
06/05/2021,64.85958862304688,0.0,0.0
06/06/2021,63.14491271972656,0.0,0.0
06/07/2021,64.0958251953125,0.0,0.0
06/08/2021,58.02037811279297,0.0,0.0
06/09/2021,56.787540435791016,0.0,0.0
06/10/2021,62.2972526550293,0.0,0.0
06/11/2021,57.96915817260742,0.0,0.0
06/12/2021,56.91997146606445,0.0,0.0
06/13/2021,55.24462127685547,0.0,0.0
06/14/2021,59.04187774658203,0.0,0.0
06/15/2021,59.03602981567383,0.0,0.0
06/16/2021,58.244178771972656,0.0,0.0
06/17/2021,55.32509231567383,0.0,0.0
06/18/2021,55.55996322631836,0.0,0.0
06/19/2021,52.56412124633789,0.0,0.0
06/20/2021,51.04888916015625,0.0,0.0
06/21/2021,51.03139114379883,0.0,0.0
06/22/2021,39.46621322631836,0.0,0.0
06/23/2021,36.57468795776367,0.0,0.0
06/24/2021,40.79387664794922,0.0,0.0
06/25/2021,43.132144927978516,0.0,0.0
06/26/2021,39.51355743408203,0.0,0.0
06/27/2021,40.54334259033203,0.0,0.0
06/28/2021,42.34905242919922,0.0,0.0
06/29/2021,43.356319427490234,0.0,0.0
06/30/2021,56.6357536315918,0.0,0.0
07/01/2021,57.52577590942383,0.0,0.0
07/02/2021,53.12297058105469,0.0,0.0
07/03/2021,53.73335266113281,0.0,0.0
07/04/2021,56.8243522644043,0.0,0.0
07/05/2021,56.27875900268555,0.0,0.0
07/06/2021,53.71257781982422,0.0,0.0
07/07/2021,54.71067428588867,0.0,0.0
07/08/2021,52.874839782714844,0.0,0.0
07/09/2021,49.54208755493164,0.0,0.0
07/10/2021,50.17723846435547,0.0,0.0
07/11/2021,49.14792251586914,0.0,0.0
07/12/2021,49.69844436645508,0.0,0.0
07/13/2021,47.769832611083984,0.0,0.0
07/14/2021,45.5713996887207,0.0,0.0
07/15/2021,45.65495300292969,0.0,0.0
07/16/2021,43.19829177856445,0.0,0.0
07/17/2021,41.186893463134766,0.0,0.0
07/18/2021,41.48849868774414,0.0,0.0
07/19/2021,41.937408447265625,0.0,0.0
07/20/2021,41.604034423828125,0.0,0.0
07/21/2021,39.378536224365234,0.0,0.0
07/22/2021,42.927490234375,0.0,0.0
07/23/2021,43.42055130004883,0.0,0.0
07/24/2021,45.780921936035156,0.0,0.0
07/25/2021,49.47959899902344,0.0,0.0
07/26/2021,48.45132827758789,0.0,0.0
07/27/2021,48.45687484741211,0.0,0.0
07/28/2021,49.53424835205078,0.0,0.0
07/29/2021,49.2515754699707,0.0,0.0
07/30/2021,49.343910217285156,0.0,0.0
